x,y,z,a
40,60,340,1209597.6
40,60,360,1047101.9
40,60,380,1707839.8
40,60,400,1744234.1
40,60,420,2711145.2
40,60,440,2590636.8
40,60,460,4561918.0
40,60,480,4729951.5
40,60,500,5176825.5
40,60,520,4774105.5
40,60,540,4459474.0
40,60,560,4189222.2
40,60,580,4074231.0
40,60,600,3874166.5
40,60,620,3557616.2
40,60,640,3874653.5
40,60,660,4163980.5
40,60,680,4365897.5
40,60,700,4273393.0
40,60,720,4029664.0
40,60,740,3779341.0
40,60,760,3684637.2
40,80,0,49395.55
40,80,20,40715.668
40,80,40,32976.875
40,80,60,26054.365
40,80,80,20022.02
40,80,100,13910.252
40,80,120,4449.388
40,80,140,6181.8706
40,80,160,21977.191
40,80,180,2620788.8
40,80,200,3308732.2
40,80,220,3480849.5
40,80,240,2104840.2
40,80,260,3246091.0
40,80,280,2111244.0
