x,y,z,a
20,160,80,20033.225
20,160,100,14581.161
20,160,120,4185.21
20,160,140,6889.4893
20,160,160,1321649.4
20,160,180,2003409.9
20,160,200,1941531.9
20,160,220,1997112.1
20,160,240,2249075.0
20,160,260,2229137.2
20,160,280,1770191.2
20,160,300,1657684.6
20,160,320,1665295.1
20,160,340,1716570.9
20,160,360,1978783.1
20,160,380,2143471.5
20,160,400,2248139.0
20,160,420,1900989.6
20,160,440,2010538.5
20,160,460,1644251.1
20,160,480,1125351.4
20,160,500,959853.2
20,160,520,864028.6
20,160,540,1731474.4
20,160,560,2067931.4
20,160,580,2191659.0
20,160,600,2244615.5
20,160,620,2050245.0
20,160,640,1799000.0
20,160,660,1475725.1
20,160,680,1392826.9
20,160,700,2503738.5
20,160,720,2724110.2
20,160,740,1586122.9
20,160,760,1230324.2
20,180,0,49394.008
20,180,20,40711.043
20,180,40,32980.496
20,180,60,26054.053
20,180,80,20024.033
20,180,100,14684.088
20,180,120,4928.365
20,180,140,5995.1455
20,180,160,6828.274
20,180,180,6663.9185
20,180,200,20338.86
20,180,220,26127.857
20,180,240,1725275.2
20,180,260,3353622.0
20,180,280,2886902.2
20,180,300,2646607.5
20,180,320,2593022.8
20,180,340,2746318.0
20,180,360,2746370.5
20,180,380,3104327.5
20,180,400,3249521.8
20,180,420,2958782.5
20,180,440,3070946.2
20,180,460,2894666.2
20,180,480,2595920.0
20,180,500,1912909.6
20,180,520,1409125.9
20,180,540,1198822.0
20,180,560,1760361.0
20,180,580,2454699.2
20,180,600,2004681.8
20,180,620,3108759.2
20,180,640,3509203.8
20,180,660,2925185.8
20,180,680,3323855.8
20,180,700,2931238.2
20,180,720,2059539.9
20,180,740,2576835.5
20,180,760,2418450.0
20,200,0,49371.03
20,200,20,40718.184
20,200,40,32955.93
20,200,60,26046.225
20,200,80,20042.271
20,200,100,14397.242
20,200,120,5387.864
20,200,140,10364.893
20,200,160,11193.205
20,200,180,11797.691
20,200,200,7464.0415
20,200,220,923959.75
20,200,240,2733996.8
20,200,260,3064164.5
20,200,280,3398522.5
20,200,300,3934930.0
20,200,320,4710041.5
20,200,340,4073819.8
20,200,360,4241823.5
20,200,380,4334205.0
20,200,400,4205186.0
20,200,420,4851322.5
20,200,440,4843657.0
20,200,460,3582037.2
20,200,480,4632727.0
20,200,500,4219468.5
20,200,520,4080961.8
20,200,540,3882963.5
20,200,560,3228175.5
20,200,580,4178685.0
20,200,600,3813083.8
20,200,620,3508917.5
20,200,640,3364900.8
20,200,660,3258012.0
20,200,680,2728056.0
20,200,700,2552576.5
20,200,720,2700562.8
20,200,740,2797906.8
20,200,760,2382458.0
20,220,0,49415.348
20,220,20,40714.37
20,220,40,32974.28
20,220,60,26072.191
20,220,80,20049.504
20,220,100,14705.562
20,220,120,4684.5254
20,220,140,6257.1484
20,220,160,1283013.1
20,220,180,1676317.9
20,220,200,2045965.0
20,220,220,1788234.6
20,220,240,1900001.1
20,220,260,2404623.2
20,220,280,2415882.0
20,220,300,2243348.2
20,220,320,2609165.2
20,220,340,2837226.0
20,220,360,2881674.5
20,220,380,2160131.0
20,220,400,2363782.5
20,220,420,2894069.5
20,220,440,4250693.5
20,220,460,4061393.0
20,220,480,3595504.0
20,220,500,3054813.8
20,220,520,3516660.2
20,220,540,3510751.2
20,220,560,3531947.5
20,220,580,3420045.5
20,220,600,3088672.2
20,220,620,3553747.2
20,220,640,3126220.5
20,220,660,2793105.2
20,220,680,2669316.5
20,220,700,3165844.8
20,220,720,3137639.8
20,220,740,3034858.5
20,220,760,2675398.0
20,240,0,49393.58
20,240,20,40723.133
20,240,40,32977.22
20,240,60,26058.44
20,240,80,20044.287
20,240,100,14730.23
20,240,120,5141.881
20,240,140,6697.3745
20,240,160,18437.506
20,240,180,827645.06
20,240,200,1916838.1
20,240,220,2426201.2
20,240,240,3179398.0
20,240,260,1965115.6
20,240,280,2773720.2
20,240,300,2741164.2
20,240,320,2503469.2
20,240,340,2245044.2
20,240,360,2176650.0
20,240,380,2699699.2
20,240,400,2674085.2
20,240,420,2729268.8
20,240,440,2766450.8
20,240,460,2561049.5
20,240,480,2497219.0
20,240,500,2330053.5
20,240,520,2330100.2
20,240,540,2403011.0
20,240,560,2613457.0
20,240,580,2684402.5
20,240,600,2824812.8
20,240,620,3129217.8
20,240,640,2249533.2
20,240,660,1958217.5
20,240,680,1759550.6
20,240,700,1664294.6
20,240,720,1532187.0
20,240,740,1318720.6
20,240,760,2419704.5
40,0,0,49411.1
40,0,20,40712.344
40,0,40,32898.35
40,0,60,26015.244
40,0,80,20030.432
40,0,100,14714.557
40,0,120,3745.7168
40,0,140,7331.508
40,0,160,9972.198
40,0,180,2344824.8
40,0,200,2832241.2
40,0,220,3031288.0
40,0,240,2480488.2
40,0,260,2015118.8
40,0,280,3283897.5
40,0,300,3026019.0
40,0,320,2284721.0
40,0,340,2345603.5
40,0,360,2320414.5
40,0,380,2353673.8
40,0,400,2397552.8
40,0,420,2298009.0
40,0,440,2413064.8
40,0,460,2979594.2
40,0,480,2544072.2
40,0,500,3067371.2
40,0,520,3157177.5
40,0,540,3502348.2
40,0,560,2714474.5
40,0,580,2220382.2
40,0,600,2009002.4
40,0,620,1687342.5
40,0,640,1454239.9
40,0,660,1627497.2
40,0,680,1612401.1
40,0,700,1690658.9
40,0,720,2088280.6
40,0,740,3252520.0
40,0,760,2595072.5
40,20,0,49396.953
40,20,20,40719.1
40,20,40,32972.605
40,20,60,26053.58
40,20,80,20029.812
40,20,100,14690.092
40,20,120,4720.9453
40,20,140,5640.591
40,20,160,2689691.2
40,20,180,4841772.5
40,20,200,3406793.2
40,20,220,2784950.0
40,20,240,3087518.5
40,20,260,2433877.5
40,20,280,2996909.5
40,20,300,3344146.0
40,20,320,3306582.8
40,20,340,3632377.5
40,20,360,3435430.5
40,20,380,3695402.5
40,20,400,3780908.0
40,20,420,4047501.5
40,20,440,4373628.0
40,20,460,3919415.8
40,20,480,3737464.2
40,20,500,3502994.8
40,20,520,3139805.8
40,20,540,3105967.0
40,20,560,2924616.0
40,20,580,2247240.5
40,20,600,2449518.5
40,20,620,1928420.8
40,20,640,1635599.9
40,20,660,2595734.5
40,20,680,1832758.0
40,20,700,3435547.8
40,20,720,4138632.5
40,20,740,3496396.2
40,20,760,3843245.0
40,40,0,49414.41
